;Type;adresse_1;commune_1;departement;code_departement;lat;long;appellation_courante;region
HIST2364;Historical;169 rue de la Pompe;Paris 16e Arrondissement;Paris;75;48.8704200029;2.28285034575;Crèmerie;Île-de-France
HIST2365;Historical;;Villers-en-Arthies;Val-d'Oise;95;49.092521508;1.72324915847;Château;Île-de-France
HIST2366;Historical;11bis rue d'Auteuil;Paris 16e Arrondissement;Paris;75;48.8468959479;2.26701619036;Ecole Jean-Baptiste Say;Île-de-France
HIST2367;Historical;;Fontenay-Saint-Père;Yvelines;78;49.0326907797;1.74419183406;Château du Mesnil;Île-de-France
HIST2368;Historical;"place du Roi-de-Rome ; rue du Général-de-Gaulle";Rambouillet;Yvelines;78;48.644553085;1.82225511089;Pavillon du Roi de Rome dit Palais du Roi de Rome;Île-de-France
HIST2369;Historical;;"Boissy-Saint-Léger ; Villecresnes";Val-de-Marne;94;48.7384260608;2.52786252225;Domaine du château de Grosbois;Île-de-France
HIST2370;Historical;;Presles;Val-d'Oise;95;49.1033694618;2.28348959332;Allée mégalithique sépulcrale;Île-de-France
HIST2371;Historical;"20 rue du Moulin-Bailly ; rue du Capitaine Guynemer";Bois-Colombes;Hauts-de-Seine;92;48.907920789;2.25853145166;Soufflerie Hispano-Suiza;Île-de-France
HIST2372;Historical;66 rue de Melun;Seine-Port;Seine-et-Marne;77;48.5556927992;2.55950714674;Sépulture d'Isabelle et René Viviani;Île-de-France
HIST2373;Historical;45 avenue du Général Leclerc;Pantin;Seine-Saint-Denis;93;48.8969354937;2.4011379085;Hôtel de ville;Île-de-France
HIST2374;Historical;3 boulevard de la République;Nogent-sur-Marne;Val-de-Marne;94;48.8379428492;2.49215088053;Maison d'Albert Nachbaur;Île-de-France
HIST2375;Historical;10 rue Gît-le-Coeur;Paris 6e arrondissement;Paris;75;48.8536944558;2.34250812486;Immeuble;Île-de-France
HIST2376;Historical;125 rue de Stalingrad;Bobigny;Seine-Saint-Denis;93;48.9017287044;2.43326814078;Hôpital Avicenne, ancien hôpital franco-musulman;Île-de-France
HIST2377;Historical;"27 boulevard Gallieni ; 4-6 rue Charlot";Issy-les-Moulineaux;Hauts-de-Seine;92;48.8271366218;2.26799534514;Eglise Notre-Dame des Pauvres;Île-de-France
HIST2378;Historical;7 impasse Marie-Blanche;Paris 18e Arrondissement;Paris;75;48.8858971227;2.33256852922;Maison Eymonaud;Île-de-France
HIST2379;Historical;"146 rue de Rivoli ; 3, 5, 7 rue Bailleul";Paris 1er Arrondissement;Paris;75;48.8608992872;2.34195895682;Immeubles;Île-de-France
HIST2380;Historical;254 rue du Faubourg-Saint-Antoine;Paris 12e Arrondissement;Paris;75;48.8483897554;2.39102037915;Fondation Eugène-Napoléon;Île-de-France
HIST2381;Historical;28 avenue du Président-Wilson;Cachan;Val-de-Marne;94;48.7932838938;2.3300536909;Maison Eyrolles;Île-de-France
HIST2382;Historical;22 rue Lafayette;Courpalay;Seine-et-Marne;77;48.6507695791;2.95700465062;Silo à grains;Île-de-France
HIST2383;Historical;48 avenue Etienne-Dailly;Nemours;Seine-et-Marne;77;48.2601798786;2.71345143095;Musée de Préhistoire d'Ile-de-France;Île-de-France
HIST2384;Historical;8 rue Camille-Desmoulins;Cachan;Val-de-Marne;94;48.7944211397;2.33395559151;Hôtel de ville;Île-de-France
HIST2385;Historical;"rue Morlot ; rue de la Trinité ; rue de Cheverus";Paris 9e Arrondissement;Paris;75;48.8771392684;2.33146819079;Eglise de la Trinité;Île-de-France
HIST2386;Historical;chemin de Grand'Maisons;Villepreux;Yvelines;78;48.8394045196;2.01136685847;Hangar agricole de Grand'Maisons;Île-de-France
HIST2387;Historical;"17, 19 rue Pierre-Demours ; 28 rue Bayen";Paris 17e Arrondissement;Paris;75;48.8809507571;2.29311687779;Château des Ternes;Île-de-France
HIST2388;Historical;;Stains;Seine-Saint-Denis;93;48.9568077174;2.38230172373;Eglise Notre-Dame-de-l'Assomption;Île-de-France
HIST2389;Historical;1 rue de Montauban;Vaujours;Seine-Saint-Denis;93;48.9305818704;2.56914857604;Ancien château de Vaujours, actuellement école Fénélon;Île-de-France
HIST2390;Historical;;Argenteuil;Val-d'Oise;95;48.9352889914;2.23047733987;Château du Marais;Île-de-France
HIST2391;Historical;;Chérence;Val-d'Oise;95;49.087802878;1.6758633536;Eglise Saint-Denis;Île-de-France
HIST2392;Historical;;Vauréal;Val-d'Oise;95;49.0308575048;2.02902222712;Allée couverte dite cimetière des Anglais;Île-de-France
HIST2393;Historical;"rue de la Convention ; rue Rossel ; rue du Général-Leclerc ; rue de Verdun";Le Kremlin-Bicêtre;Val-de-Marne;94;48.8097287223;2.3553354819;Ancien hospice de Bicêtre;Île-de-France
HIST2394;Historical;;Orly;Val-de-Marne;94;48.7425610823;2.39650988782;Eglise Saint-Germain-de-Paris;Île-de-France
HIST2395;Historical;rue d'Yerre;Villecresnes;Val-de-Marne;94;48.721210973;2.53300098116;Eglise Notre-Dame;Île-de-France
HIST2396;Historical;150 Grande Rue Charles-de-Gaulle;Nogent-sur-Marne;Val-de-Marne;94;48.8377835875;2.4887685205;Hôtel Coignard;Île-de-France
HIST2397;Historical;rue Pierre-Pilon;Nesles-la-Vallée;Val-d'Oise;95;49.1285288449;2.1699225041;Manoir (ancien);Île-de-France
HIST2398;Historical;;Osny;Val-d'Oise;95;49.0604863328;2.06322635542;Eglise Saint-Pierre-aux-Liens;Île-de-France
HIST2399;Historical;;Puiseux-en-France;Val-d'Oise;95;49.0680155548;2.47780190871;Eglise Sainte-Geneviève;Île-de-France
HIST2400;Historical;34 rue de Paris;Saint-Brice-sous-Forêt;Val-d'Oise;95;48.9990541351;2.35666666001;Maison de l'Escuyer;Île-de-France
HIST2401;Historical;;Saint-Martin-du-Tertre;Val-d'Oise;95;49.1058861624;2.33437710278;Château de Franconville;Île-de-France
HIST2402;Historical;80 rue François-Miron;Paris 4e Arrondissement;Paris;75;48.8552885565;2.35908684577;Boutique Bougnat;Île-de-France
HIST2403;Historical;17, 19, 21 rue des Jardins-Saint-Paul;Paris 4e Arrondissement;Paris;75;48.8535958859;2.36034586525;Enceinte de Philippe-Auguste;Île-de-France
HIST2404;Historical;6 rue des Colonnes;Paris 2e Arrondissement;Paris;75;48.846337;2.398614;Immeuble;Île-de-France
HIST2405;Historical;14 rue Notre-Dame-des-Victoires;Paris 2e Arrondissement;Paris;75;48.8670945132;2.34135645585;Immeuble;Île-de-France
HIST2406;Historical;"20 rue des Quatre-Fils ; 9 ruelle Sourdis";Paris 3e Arrondissement;Paris;75;48.8608250215;2.3591667202;Hôtel Le Ferron ou de Brabançois;Île-de-France
HIST2407;Historical;"rue du Temple ; rue de Turbigo";Paris 3e Arrondissement;Paris;75;48.8666080095;2.36154523007;Métropolitain, station Temple;Île-de-France
HIST2408;Historical;16 boulevard de Clichy;Paris 18e Arrondissement;Paris;75;48.8822628337;2.33796510811;Métropolitain, station Pigalle;Île-de-France
HIST2409;Historical;;Aufferville;Seine-et-Marne;77;48.2144420828;2.61018511424;Eglise;Île-de-France
HIST2410;Historical;;Bernay-Vilbert;Seine-et-Marne;77;48.6765065128;2.93776309498;Eglise Saint-Pierre;Île-de-France
HIST2411;Historical;"162bis rue du Général-de-Gaulle ; anciennement Grande-Rue";Bourron-Marlotte;Seine-et-Marne;77;48.3402240297;2.71803464158;Immeuble, à Marlotte;Île-de-France
HIST2412;Historical;;Chalautre-la-Grande;Seine-et-Marne;77;48.5416741609;3.46011897651;Eglise Saint-Georges;Île-de-France
HIST2413;Historical;;Paris 10e Arrondissement;Paris;75;48.8809593842;2.35497137231;Gare du Nord;Île-de-France
HIST2414;Historical;74 avenue de la République;Paris 11e Arrondissement;Paris;75;48.8644047971;2.37859722541;Métropolitain, station Saint-Maur;Île-de-France
HIST2415;Historical;"42 avenue des Gobelins ; 6, 8, 10 rue Berbier-du-Mets ; 2 rue Croulebarbe";Paris 13e Arrondissement;Paris;75;48.8344412037;2.35200303294;Manufacture nationale des Gobelins;Île-de-France
HIST2416;Historical;"5, 7 place Paul-Verlaine ; 49bis rue Bobillot ; 50, 52 rue du Moulinet ; Moulin-des ; 38 rue du Prés";Paris 13e Arrondissement;Paris;75;48.8271287134;2.35241079393;Piscine de la Butte aux Cailles;Île-de-France
HIST2417;Historical;24 quai de Béthune;Paris 4e Arrondissement;Paris;75;48.8507261847;2.35730520628;Immeuble;Île-de-France
HIST2418;Historical;2 rue Charles V;Paris 4e Arrondissement;Paris;75;48.852526863;2.36367389956;Maison;Île-de-France
HIST2419;Historical;8 rue Quincampoix;Paris 4e Arrondissement;Paris;75;48.8594307169;2.34968557593;Immeuble;Île-de-France
HIST2420;Historical;43 rue Saint-Merri;Paris 4e Arrondissement;Paris;75;48.8599606785;2.35118813811;Immeuble;Île-de-France
HIST2421;Historical;45 rue Saint-Merri;Paris 4e Arrondissement;Paris;75;48.8599750775;2.35113373207;Immeuble;Île-de-France
HIST2422;Historical;4 place des Vosges;Paris 4e Arrondissement;Paris;75;48.854822174;2.36589217107;Immeuble;Île-de-France
HIST2423;Historical;5 place d'Iéna;Paris 16e Arrondissement;Paris;75;48.8639614456;2.29370161732;Hôtel;Île-de-France
HIST2424;Historical;"34 rue des Bourdonnais ; 9 rue des Déchargeurs";Paris 1er Arrondissement;Paris;75;48.8601560568;2.34541349906;Ancien hôtel de Villeroy ou ancien hôtel de la Poste;Île-de-France
HIST2425;Historical;"5 place de Valois ; 13, 15 rue des Bons-Enfants";Paris 1er Arrondissement;Paris;75;48.8634324636;2.3384789065;Immeuble;Île-de-France
HIST2426;Historical;"7 place de Valois ; 11 rue des Bons-enfants";Paris 1er Arrondissement;Paris;75;48.8632832541;2.33839396064;Immeuble;Île-de-France
HIST2427;Historical;;Guercheville;Seine-et-Marne;77;48.2610608636;2.55944059815;Eglise;Île-de-France
HIST2428;Historical;;Jaignes;Seine-et-Marne;77;48.9913988288;3.05234002547;Polissoir;Île-de-France
HIST2429;Historical;;Lagny-sur-Marne;Seine-et-Marne;77;48.8773053997;2.70461566678;Fontaine Saint-Furcy;Île-de-France
HIST2430;Historical;1 place de la Fontaine;Lagny-sur-Marne;Seine-et-Marne;77;48.8774795333;2.70491509419;Immeuble;Île-de-France
HIST2431;Historical;;Maisoncelles-en-Gâtinais;Seine-et-Marne;77;48.1880088736;2.62583138166;Eglise;Île-de-France
HIST2432;Historical;;Melun;Seine-et-Marne;77;48.5354321439;2.66026534354;Eglise Notre-Dame;Île-de-France
HIST2433;Historical;4 quai de la Courtille;Melun;Seine-et-Marne;77;48.5366124324;2.65900085964;Ancien Hôtel de la Vicomté, actuellement musée;Île-de-France
HIST2434;Historical;"5 rue du Lin ; 1 rue du Presbytère";Melun;Seine-et-Marne;77;48.5379212234;2.65856569205;Immeuble;Île-de-France
HIST2435;Historical;;Montigny-le-Guesdier;Seine-et-Marne;77;48.3830182989;3.25443334667;Eglise;Île-de-France
HIST2436;Historical;28 place Emile-Menier;Noisiel;Seine-et-Marne;77;48.8551303851;2.62815744727;Anciens réfectoires;Île-de-France
HIST2437;Historical;;Paley;Seine-et-Marne;77;48.2417310725;2.86213419649;Eglise;Île-de-France
HIST2438;Historical;7 rue de Jouy;Provins;Seine-et-Marne;77;48.5630233299;3.28656492683;Maison;Île-de-France
HIST2439;Historical;50 rue Saint-Thibault;Provins;Seine-et-Marne;77;48.5624241135;3.28970823195;Maison dite de Saint-Thibault ou des orphelines;Île-de-France
HIST2440;Historical;;Sèvres;Hauts-de-Seine;92;48.820019;2.212718;Domaine national de Saint-Cloud : ancienne école nationale de céramique;Île-de-France
HIST2441;Historical;7, 9, 11 rue Tournefort;Paris 5e Arrondissement;Paris;75;48.8440167498;2.34818440883;Immeuble, ancienne caserne des Gardes Françaises;Île-de-France
HIST2442;Historical;square René-Viviani;Paris 5e Arrondissement;Paris;75;48.8520494437;2.34713381436;Eglise Saint-Julien-le-Pauvre;Île-de-France
HIST2443;Historical;55, 57 quai de la Tournelle;Paris 5e Arrondissement;Paris;75;48.8508016739;2.35157981006;Hôtel de Nesmond (ancien);Île-de-France
HIST2444;Historical;;Jeufosse;Yvelines;78;49.0360195477;1.54418404743;Eglise (ancienne);Île-de-France
HIST2445;Historical;;Maisons-Laffitte;Yvelines;78;48.9568816034;2.13546401855;Ensemble dit Les Caves du Nord;Île-de-France
HIST2446;Historical;;Marcq;Yvelines;78;48.8595935542;1.81785443688;Eglise;Île-de-France
HIST2447;Historical;;Recloses;Seine-et-Marne;77;48.3474586742;2.64223077184;Eglise;Île-de-France
HIST2448;Historical;;La Rochette;Seine-et-Marne;77;48.5125499199;2.66703976635;Château;Île-de-France
HIST2449;Historical;;Saint-Pierre-lès-Nemours;Seine-et-Marne;77;48.2618665147;2.6910353722;Eglise;Île-de-France
HIST2450;Historical;;Tournan-en-Brie;Seine-et-Marne;77;48.7404615184;2.76429439922;Hôtel de ville;Île-de-France
HIST2451;Historical;;Vulaines-sur-Seine;Seine-et-Marne;77;48.4311638116;2.74680082909;Maison de Mallarmé;Île-de-France
HIST2452;Historical;;Boissets;Yvelines;78;48.862397407;1.58006901229;Eglise;Île-de-France
HIST2453;Historical;1 rue de Monrival;Bougival;Yvelines;78;48.8676454313;2.1430810301;Pavillon dit Pavillon de Blois;Île-de-France
HIST2454;Historical;;Bullion;Yvelines;78;48.6222872424;1.99666894698;Eglise Saint-Vincent et Saint-Sébastien;Île-de-France
HIST2455;Historical;65, 67 rue Royale;Versailles;Yvelines;78;48.7965038647;2.12620042254;Immeuble;Île-de-France
HIST2456;Historical;;Versailles;Yvelines;78;48.7793608422;2.11520431183;Mur dit des Fédérés;Île-de-France
HIST2457;Historical;;Villennes-sur-Seine;Yvelines;78;48.9390684777;1.9989412617;Eglise Saint-Nicolas;Île-de-France
HIST2458;Historical;39 avenue Albine;Maisons-Laffitte;Yvelines;78;48.9540182191;2.13955125488;Propriété;Île-de-France
HIST2459;Historical;;Boissy-la-Rivière;Essonne;91;48.3748818335;2.15481492138;Eglise;Île-de-France
HIST2460;Historical;;Brétigny-sur-Orge;Essonne;91;48.6125493285;2.30987410118;Eglise Saint-Pierre;Île-de-France
HIST2461;Historical;;Buno-Bonnevaux;Essonne;91;48.3600039095;2.38863734777;Polissoir;Île-de-France
HIST2462;Historical;;Roinville;Essonne;91;48.5307275462;2.0453179046;Château;Île-de-France
HIST2463;Historical;;Viry-Châtillon;Essonne;91;48.6691661214;2.37466385465;Eglise;Île-de-France
HIST2464;Historical;29 rue Charles-Infroit;Meudon;Hauts-de-Seine;92;48.8063797579;2.24481417047;Villa Van Doesburg;Île-de-France
HIST2465;Historical;25 rue André-Lebourblanc;Noisy-le-Roi;Yvelines;78;48.8429412282;2.0653102556;Château;Île-de-France
HIST2466;Historical;;Orsonville;Yvelines;78;48.4781523959;1.83531704298;Eglise Saint-Denis ou Saint-André;Île-de-France
HIST2467;Historical;;Plaisir;Yvelines;78;48.8134135108;1.95267340356;Château;Île-de-France
HIST2468;Historical;;Saint-Germain-en-Laye;Yvelines;78;48.8977130277;2.09421912849;Eglise Saint-Louis;Île-de-France
HIST2469;Historical;10, 11 rue d'Alsace;Saint-Germain-en-Laye;Yvelines;78;48.9015473633;2.09116180799;Hôtel de Noailles (ancien);Île-de-France
HIST2470;Historical;;Crouy-sur-Ourcq;Seine-et-Marne;77;49.0751045872;3.05215226031;Château de Gesvres-le-Duc (ancien);Île-de-France
HIST2471;Historical;;Crouy-sur-Ourcq;Seine-et-Marne;77;49.0915274569;3.06393604532;Château du Houssoy (ancien);Île-de-France
HIST2472;Historical;;Faremoutiers;Seine-et-Marne;77;48.8015006793;2.99793975309;Eglise;Île-de-France
HIST2473;Historical;6 place Laboulaye;Versailles;Yvelines;78;48.8185065134;2.13877835664;Ancienne chapelle de Béthune;Île-de-France
HIST2474;Historical;"5 rue Carnot ; 3 impasse des Ecuries";Versailles;Yvelines;78;48.8069956344;2.12625512386;Ecuries du Roi, puis de la Reine (anciennes);Île-de-France
HIST2475;Historical;10 rue Séguier;Paris 6e Arrondissement;Paris;75;48.854106456;2.34203135376;Maison;Île-de-France
HIST2476;Historical;"93, 95, 97 rue de Sèvres ; 88, 90, 92 rue du Cherche-Midi";Paris 6e Arrondissement;Paris;75;48.8485737517;2.32192342968;Immeuble de la Congrégation de la Mission des Lazaristes;Île-de-France
HIST2477;Historical;14 avenue de Villars;Paris 7e Arrondissement;Paris;75;48.8518095604;2.31340635617;Boulangerie;Île-de-France
HIST2478;Historical;;Paris 7e Arrondissement;Paris;75;48.8522005657;2.30376391917;Ecole Militaire;Île-de-France
HIST2479;Historical;52 rue des Saints-Pères;Paris 7e Arrondissement;Paris;75;48.8540443231;2.32975718833;Hôtel de Cavoye;Île-de-France
HIST2480;Historical;118 rue de Grenelle;Paris 7e Arrondissement;Paris;75;48.8576500873;2.32010016702;Petit Hôtel de Villars;Île-de-France
HIST2481;Historical;place de la Concorde;Paris 8e Arrondissement;Paris;75;48.8654765432;2.32113052457;Obélisque de Louqsor;Île-de-France
HIST2482;Historical;"rue de Châteaudun ; rue Fléchier ; rue Bourdaloue ; rue Saint-Lazare";Paris 9e Arrondissement;Paris;75;48.8764391597;2.3389336386;Eglise Notre-Dame-de-Lorette;Île-de-France
HIST2483;Historical;15 rue de Douai;Paris 9e Arrondissement;Paris;75;48.8815184127;2.33492983497;Immeuble;Île-de-France
HIST2484;Historical;92 rue de Provence;Paris 9e Arrondissement;Paris;75;48.8743051039;2.32998752446;Immeuble;Île-de-France
HIST2485;Historical;8 rue Saint-Georges;Paris 9e Arrondissement;Paris;75;48.738991;2.446645;Immeuble;Île-de-France
HIST2486;Historical;"2 rue du Havre ; 64 à 70 boulevard Haussmann ; 115 à 127 rue de Provence";Paris 9e Arrondissement;Paris;75;48.8739465153;2.32777785566;Magasin du Printemps;Île-de-France
HIST2487;Historical;10 boulevard Montmartre;Paris 9e Arrondissement;Paris;75;48.8724062593;2.34235562187;Musée Grévin (voir aussi : passage Jouffroy);Île-de-France
HIST2488;Historical;8 rue du Faubourg-Montmartre;Paris 9e Arrondissement;Paris;75;48.8721033945;2.34398680368;Le Palace;Île-de-France
HIST2489;Historical;"123 rue Saint-Dominique ; 22, 24 avenue Bosquet ; 1, 3, 5, 7, 9, 11, 13, 15 rue Exposition";Paris 7e Arrondissement;Paris;75;48.8581185139;2.30317604094;Ancien hôtel de Béarn, actuellement ambassade de Roumanie;Île-de-France
HIST2490;Historical;"place de la Concorde ; 2 rue Royale";Paris 8e Arrondissement;Paris;75;48.8669253419;2.32305948965;Ancien Garde-Meuble, actuellement ministère de la Marine ou Hôtel de la Marine;Île-de-France
HIST2491;Historical;88 boulevard Malesherbes;Paris 8e Arrondissement;Paris;75;48.8803165715;2.31356678256;Immeuble;Île-de-France
HIST2492;Historical;5, 7 rue des Grands-Augustins;Paris 6e Arrondissement;Paris;75;48.8545673976;2.34122924401;Immeuble, ancien Hôtel de Savoie ou d'Hercule;Île-de-France
HIST2493;Historical;10 rue de Condé;Paris 6e Arrondissement;Paris;75;48.8512472539;2.33805656541;Hôtel Machelet de Velye;Île-de-France
HIST2494;Historical;18 rue du Cherche-Midi;Paris 6e Arrondissement;Paris;75;48.8509806331;2.32804582707;Hôtel de Marsilly;Île-de-France
HIST2495;Historical;19 avenue du Maine;Paris 15e Arrondissement;Paris;75;48.8437402858;2.32102644942;Immeuble;Île-de-France
HIST2496;Historical;"19 rue Bonaparte ; sans numéro rue Visconti";Paris 6e Arrondissement;Paris;75;48.8559678535;2.33442466934;Ancien hôtel particulier;Île-de-France
HIST2497;Historical;"51-55 rue Raynouard ; 38 rue Berton";Paris 16e Arrondissement;Paris;75;48.854995002;2.28040806841;Immeuble;Île-de-France
HIST2498;Historical;3 place de la Mairie;Marnes-la-Coquette;Hauts-de-Seine;92;48.8301538453;2.17750877699;Mairie;Île-de-France
HIST2499;Historical;;Médan;Yvelines;78;48.9560664394;1.99961819981;Plage de Villennes, sise Ile du Palais et chemin latéral;Île-de-France
HIST2500;Historical;68 rue Ampère;Paris 17e Arrondissement;Paris;75;48.8854595667;2.2994426845;Hôtel particulier;Île-de-France
HIST2501;Historical;4 rue des Meulières;Auvers-sur-Oise;Val-d'Oise;95;49.0718334562;2.14797284471;Villa Castel Val;Île-de-France
HIST2502;Historical;37 rue Nationale;Brueil-en-Vexin;Yvelines;78;49.032158707;1.81503327934;Ancien logis seigneurial;Île-de-France
HIST2503;Historical;7 route de Gif;Villiers-le-Bâcle;Essonne;91;48.7261233767;2.12374711276;Maison-atelier de Foujita;Île-de-France
HIST2504;Historical;;Ville-d'Avray;Hauts-de-Seine;92;48.823856;2.18043;Domaine national de Saint-Cloud;Île-de-France
HIST2505;Historical;"38 rue Montorgueil ; 40 rue Maucauseil";Paris 1er Arrondissement;Paris;75;48.8641529138;2.34665665947;Restaurant l'Escargot Montorgueil;Île-de-France
